Date,Value,Metric,Company
2016-06-01,1625600.0,BND,Volume
2016-06-01,69936200.0,SPY,Volume
2016-06-01,44740500.0,TSLA,Volume
2016-06-02,64.9720687866211,BND,Close
2016-06-02,181.78627014160156,SPY,Close
2016-06-02,14.597332954406738,TSLA,Close
2016-06-02,65.02698336044287,BND,High
2016-06-02,181.80349895093315,SPY,High
2016-06-02,14.660667419433594,TSLA,High
2016-06-02,64.90146689966721,BND,Low
2016-06-02,180.3468754566428,SPY,Low
2016-06-02,14.473999977111816,TSLA,Low
2016-06-02,64.9171542127993,BND,Open
2016-06-02,180.8295451531843,SPY,Open
2016-06-02,14.63933277130127,TSLA,Open
2016-06-02,1503200.0,BND,Volume
2016-06-02,63044700.0,SPY,Volume
2016-06-02,30492000.0,TSLA,Volume
2016-06-03,65.3800048828125,BND,Close
2016-06-03,181.2432403564453,SPY,Close
2016-06-03,14.599332809448242,TSLA,Close
2016-06-03,65.40354483041229,BND,High
2016-06-03,181.59662818557834,SPY,High
2016-06-03,14.795999526977539,TSLA,High
2016-06-03,65.24664177261207,BND,Low
2016-06-03,180.01932428770883,SPY,Low
2016-06-03,14.534000396728516,TSLA,Low
2016-06-03,65.28586903337204,BND,Open
2016-06-03,181.21738399350986,SPY,Open
2016-06-03,14.666666984558105,TSLA,Open
2016-06-03,1964500.0,BND,Volume
2016-06-03,101757100.0,SPY,Volume
2016-06-03,33435000.0,TSLA,Volume
2016-06-06,65.27802276611328,BND,Close
2016-06-06,182.1654510498047,SPY,Close
2016-06-06,14.711999893188477,TSLA,Close
2016-06-06,65.30940337785694,BND,High
2016-06-06,182.52745319636975,SPY,High
2016-06-06,14.726667404174805,TSLA,High
2016-06-06,65.21526154262598,BND,Low
2016-06-06,181.44143360491626,SPY,Low
2016-06-06,14.363332748413086,TSLA,Low
2016-06-06,65.29371606460496,BND,Open
2016-06-06,181.60519929897723,SPY,Open
2016-06-06,14.533332824707031,TSLA,Open
2016-06-06,1603100.0,BND,Volume
2016-06-06,64887000.0,SPY,Volume
2016-06-06,33742500.0,TSLA,Volume
2016-06-07,65.28592681884766,BND,Close
2016-06-07,182.44985961914062,SPY,Close
2016-06-07,15.489333152770996,TSLA,Close
2016-06-07,65.34868809751862,BND,High
2016-06-07,183.0187257362347,SPY,High
2016-06-07,15.629332542419434,TSLA,High
2016-06-07,65.27023350655743,BND,Low
2016-06-07,182.29472148816447,SPY,Low
2016-06-07,14.767999649047852,TSLA,Low
2016-06-07,65.3329947852284,BND,Open
2016-06-07,182.32057784332716,SPY,Open
2016-06-07,14.815999984741211,TSLA,Open
2016-06-07,1283100.0,BND,Volume
2016-06-07,60974800.0,SPY,Volume
2016-06-07,93204000.0,TSLA,Volume
2016-06-08,65.36432647705078,BND,Close
2016-06-08,183.0446319580078,SPY,Close
2016-06-08,15.701333045959473,TSLA,Close
2016-06-08,65.37217312732,BND,High
2016-06-08,183.1739269208024,SPY,High
2016-06-08,16.05666732788086,TSLA,High
2016-06-08,65.30941189564724,BND,Low
2016-06-08,182.45853687897446,SPY,Low
2016-06-08,15.507332801818848,TSLA,Low
2016-06-08,65.34863916175283,BND,Open
2016-06-08,182.587818690008,SPY,Open
2016-06-08,15.58666706085205,TSLA,Open
2016-06-08,1374500.0,BND,Volume
2016-06-08,66170900.0,SPY,Volume
2016-06-08,89580000.0,TSLA,Volume
2016-06-09,65.42707061767578,BND,Close
2016-06-09,182.794677734375,SPY,Close
2016-06-09,15.290666580200195,TSLA,Close
2016-06-09,65.48198518473437,BND,High
2016-06-09,182.91534513862265,SPY,High
2016-06-09,15.688667297363281,TSLA,High
2016-06-09,65.40353665825623,BND,Low
2016-06-09,182.0275749891375,SPY,Low
2016-06-09,15.137332916259766,TSLA,Low
2016-06-09,65.48198518473437,BND,Open
2016-06-09,182.30338056237758,SPY,Open
2016-06-09,15.665332794189453,TSLA,Open
2016-06-09,1611200.0,BND,Volume
2016-06-09,73786900.0,SPY,Volume
2016-06-09,67381500.0,TSLA,Volume
2016-06-10,65.48987579345703,BND,Close
2016-06-10,181.062255859375,SPY,Close
2016-06-10,14.586000442504883,TSLA,Close
2016-06-10,65.5683243725943,BND,High
2016-06-10,181.7431620407139,SPY,High
2016-06-10,15.197999954223633,TSLA,High
2016-06-10,65.45064851126693,BND,Low
2016-06-10,180.51061834812245,SPY,Low
2016-06-10,14.561332702636719,TSLA,Low
2016-06-10,65.4977164617007,BND,Open
2016-06-10,181.39840174794318,SPY,Open
2016-06-10,15.159333229064941,TSLA,Open
2016-06-10,1575300.0,BND,Volume
2016-06-10,113829200.0,SPY,Volume
2016-06-10,90399000.0,TSLA,Volume
2016-06-13,65.50552368164062,BND,Close
2016-06-13,179.6659698486328,SPY,Close
2016-06-13,14.524666786193848,TSLA,Close
2016-06-13,65.5682849012661,BND,High
2016-06-13,181.3208431428589,SPY,High
2016-06-13,15.0513334274292,TSLA,High
2016-06-13,65.48983636935392,BND,Low
2016-06-13,179.57978634008498,SPY,Low
2016-06-13,14.510666847229004,TSLA,Low
2016-06-13,65.55259160374007,BND,Open
2016-06-13,180.45031474147194,SPY,Open
2016-06-13,14.633333206176758,TSLA,Open
2016-06-13,1681500.0,BND,Volume
2016-06-13,117751200.0,SPY,Volume
2016-06-13,62895000.0,TSLA,Volume
2016-06-14,65.49766540527344,BND,Close
2016-06-14,179.3125457763672,SPY,Close
2016-06-14,14.330666542053223,TSLA,Close
2016-06-14,65.59965386536898,BND,High
2016-06-14,179.91589597329144,SPY,High
2016-06-14,14.813332557678223,TSLA,High
2016-06-14,65.48197809577165,BND,Low
2016-06-14,178.3472065041063,SPY,Low
2016-06-14,14.16866683959961,TSLA,Low
2016-06-14,65.59965386536898,BND,Open
2016-06-14,179.27807501025552,SPY,Open
2016-06-14,14.592000007629395,TSLA,Open
2016-06-14,1524200.0,BND,Volume
2016-06-14,125059300.0,SPY,Volume
2016-06-14,53703000.0,TSLA,Volume
2016-06-15,65.6467514038086,BND,Close
2016-06-15,179.06260681152344,SPY,Close
2016-06-15,14.513333320617676,TSLA,Close
2016-06-15,65.70166598970378,BND,High
2016-06-15,180.45028867076624,SPY,High
2016-06-15,14.793333053588867,TSLA,High
2016-06-15,65.53692223201821,BND,Low
2016-06-15,178.87298470764463,SPY,Low
2016-06-15,14.342000007629395,TSLA,Low
2016-06-15,65.55260954859928,BND,Open
2016-06-15,179.3125560474935,SPY,Open
2016-06-15,14.463333129882812,TSLA,Open
2016-06-15,1345100.0,BND,Volume
2016-06-15,109124500.0,SPY,Volume
2016-06-15,43627500.0,TSLA,Volume
2016-06-16,65.71733093261719,BND,Close
2016-06-16,179.5969696044922,SPY,Close
2016-06-16,14.528667449951172,TSLA,Close
2016-06-16,65.82716605225482,BND,High
2016-06-16,179.76936288139618,SPY,High
2016-06-16,14.53600025177002,TSLA,High
2016-06-16,65.65457570241716,BND,Low
2016-06-16,177.20085035524465,SPY,Low
2016-06-16,14.233332633972168,TSLA,Low
2016-06-16,65.75655818857626,BND,Open
2016-06-16,179.0625872710193,SPY,Open
2016-06-16,14.494667053222656,TSLA,Open
2016-06-16,1111400.0,BND,Volume
2016-06-16,149533100.0,SPY,Volume
2016-06-16,36604500.0,TSLA,Volume
2016-06-17,65.62319946289062,BND,Close
2016-06-17,178.9281463623047,SPY,Close
2016-06-17,14.364666938781738,TSLA,Close
2016-06-17,65.69380134602986,BND,High
2016-06-17,179.51728943077455,SPY,High
2016-06-17,14.666000366210938,TSLA,High
2016-06-17,65.57612555555848,BND,Low
2016-06-17,178.26101758876118,SPY,Low
2016-06-17,14.300000190734863,TSLA,Low
2016-06-17,65.67026738498345,BND,Open
2016-06-17,179.49129860246893,SPY,Open
2016-06-17,14.52066707611084,TSLA,Open
2016-06-17,1860800.0,BND,Volume
2016-06-17,117055700.0,SPY,Volume
2016-06-17,46689000.0,TSLA,Volume
2016-06-20,65.47416687011719,BND,Close
2016-06-20,180.08042907714844,SPY,Close
2016-06-20,14.646666526794434,TSLA,Close
2016-06-20,65.52908146093978,BND,High
2016-06-20,181.60528140650845,SPY,High
2016-06-20,14.916666984558105,TSLA,High
2016-06-20,65.45847955212852,BND,Low
2016-06-20,179.99378418177875,SPY,Low
2016-06-20,14.548666954040527,TSLA,Low
2016-06-20,65.48986017334735,BND,Open
2016-06-20,180.92083432564567,SPY,Open
2016-06-20,14.633333206176758,TSLA,Open
2016-06-20,2347500.0,BND,Volume
2016-06-20,82789600.0,SPY,Volume
2016-06-20,53332500.0,TSLA,Volume
2016-06-21,65.3878173828125,BND,Close
2016-06-21,180.59158325195312,SPY,Close
2016-06-21,14.640666961669922,TSLA,Close
2016-06-21,65.50549311839585,BND,High
2016-06-21,181.00744962776943,SPY,High
2016-06-21,14.838000297546387,TSLA,High
2016-06-21,65.37213007784511,BND,Low
2016-06-21,180.0197587226096,SPY,Low
2016-06-21,14.587332725524902,TSLA,Low
2016-06-21,65.48980581342846,BND,Open
2016-06-21,180.4702883415003,SPY,Open
2016-06-21,14.711999893188477,TSLA,Open
2016-06-21,1785100.0,BND,Volume
2016-06-21,72461700.0,SPY,Volume
2016-06-21,67935000.0,TSLA,Volume
2016-06-22,65.41143035888672,BND,Close
2016-06-22,180.29705810546875,SPY,Close
2016-06-22,13.11066722869873,TSLA,Close
2016-06-22,65.44281099197018,BND,High
2016-06-22,181.51000752160758,SPY,High
2016-06-22,13.729999542236328,TSLA,High
2016-06-22,65.36436240188343,BND,Low
2016-06-22,180.1497591147917,SPY,Low
2016-06-22,13.050000190734863,TSLA,Low
2016-06-22,65.41143035888672,BND,Open
2016-06-22,180.77356544885083,SPY,Open
2016-06-22,13.29800033569336,TSLA,Open
2016-06-22,1337700.0,BND,Volume
2016-06-22,95560500.0,SPY,Volume
2016-06-22,356136000.0,TSLA,Volume
2016-06-23,65.29376983642578,BND,Close
2016-06-23,182.64498901367188,SPY,Close
2016-06-23,13.09333324432373,TSLA,Close
2016-06-23,65.40359907535712,BND,High
2016-06-23,182.6969706727825,SPY,High
2016-06-23,13.170000076293945,TSLA,High
2016-06-23,65.28592318071793,BND,Low
2016-06-23,181.3107446225885,SPY,Low
2016-06-23,12.808667182922363,TSLA,Low
2016-06-23,65.32514448876792,BND,Open
2016-06-23,181.77859277474158,SPY,Open
2016-06-23,13.045999526977539,TSLA,Open
2016-06-23,1152800.0,BND,Volume
2016-06-23,102731400.0,SPY,Volume
2016-06-23,151960500.0,TSLA,Volume
2016-06-24,65.6624526977539,BND,Close
2016-06-24,176.08633422851562,SPY,Close
2016-06-24,12.876667022705078,TSLA,Close
2016-06-24,65.83504314308928,BND,High
2016-06-24,182.67960855805526,SPY,High
2016-06-24,13.008000373840332,TSLA,High
2016-06-24,65.63891872525221,BND,Low
2016-06-24,175.63580459042282,SPY,Low
2016-06-24,12.648667335510254,TSLA,Low
2016-06-24,65.77228189292329,BND,Open
2016-06-24,176.42422815204665,SPY,Open
2016-06-24,12.670000076293945,TSLA,Open
2016-06-24,2030400.0,BND,Volume
2016-06-24,333444400.0,SPY,Volume
2016-06-24,105397500.0,TSLA,Volume
2016-06-27,65.99195098876953,BND,Close
2016-06-27,172.93263244628906,SPY,Close
2016-06-27,13.236666679382324,TSLA,Close
2016-06-27,66.03117228399702,BND,High
2016-06-27,174.66542430158194,SPY,High
2016-06-27,13.253999710083008,TSLA,High
2016-06-27,65.90565575992933,BND,Low
2016-06-27,172.1095457389028,SPY,Low
2016-06-27,12.524666786193848,TSLA,Low
2016-06-27,66.02333161609712,BND,Open
2016-06-27,174.65675188140773,SPY,Open
2016-06-27,12.723999977111816,TSLA,Open
2016-06-27,2465500.0,BND,Volume
2016-06-27,230775800.0,SPY,Volume
2016-06-27,108081000.0,TSLA,Volume
2016-06-28,66.07039642333984,BND,Close
2016-06-28,176.05169677734375,SPY,Close
2016-06-28,13.452667236328125,TSLA,Close
2016-06-28,66.09393039640601,BND,High
2016-06-28,176.07768760448835,SPY,High
2016-06-28,13.603333473205566,TSLA,High
2016-06-28,65.99194785137182,BND,Low
2016-06-28,174.2495911810999,SPY,Low
2016-06-28,13.293999671936035,TSLA,Low
2016-06-28,66.09393039640601,BND,Open
2016-06-28,174.56149432699127,SPY,Open
2016-06-28,13.459333419799805,TSLA,Open
2016-06-28,2971800.0,BND,Volume
2016-06-28,159382400.0,SPY,Volume
2016-06-28,93186000.0,TSLA,Volume
2016-06-29,66.04683685302734,BND,Close
2016-06-29,179.0494384765625,SPY,Close
2016-06-29,14.012666702270508,TSLA,Close
2016-06-29,66.15666600826545,BND,High
2016-06-29,179.28335592762298,SPY,High
2016-06-29,14.118666648864746,TSLA,High
2016-06-29,65.99976293989667,BND,Low
2016-06-29,177.36862776514454,SPY,Low
2016-06-29,13.533332824707031,TSLA,Low
2016-06-29,66.148819358537,BND,Open
2016-06-29,177.47259107672699,SPY,Open
2016-06-29,13.675333023071289,TSLA,Open
2016-06-29,2425700.0,BND,Volume
2016-06-29,137328600.0,SPY,Volume
2016-06-29,89923500.0,TSLA,Volume
2016-06-30,66.13311004638672,BND,Close
2016-06-30,181.49269104003906,SPY,Close
2016-06-30,14.152000427246094,TSLA,Close
2016-06-30,66.21940520897506,BND,High
2016-06-30,181.54467270218868,SPY,High
2016-06-30,14.233332633972168,TSLA,High
2016-06-30,66.04681488379836,BND,Low
2016-06-30,178.96281546087798,SPY,Low
2016-06-30,13.934666633605957,TSLA,Low
2016-06-30,66.06250219279713,BND,Open
2016-06-30,179.52598098120134,SPY,Open
2016-06-30,14.197999954223633,TSLA,Open
2016-06-30,3362300.0,BND,Volume
2016-06-30,165021900.0,SPY,Volume
2016-06-30,72646500.0,TSLA,Volume
2016-07-01,66.31702423095703,BND,Close
2016-07-01,181.8739013671875,SPY,Close
2016-07-01,14.433333396911621,TSLA,Close
2016-07-01,66.40348758172894,BND,High
2016-07-01,182.36775358121096,SPY,High
2016-07-01,14.549332618713379,TSLA,High
2016-07-01,66.21483699991575,BND,Low
2016-07-01,181.32806749277373,SPY,Low
2016-07-01,13.733332633972168,TSLA,Low
2016-07-01,66.37204581809341,BND,Open
2016-07-01,181.49268489744824,SPY,Open
2016-07-01,13.742667198181152,TSLA,Open
2016-07-01,2531600.0,BND,Volume
2016-07-01,106055300.0,SPY,Volume
2016-07-01,81000000.0,TSLA,Volume
2016-07-05,66.5450439453125,BND,Close
2016-07-05,180.56564331054688,SPY,Close
2016-07-05,14.26533317565918,TSLA,Close
2016-07-05,66.58434169435947,BND,High
2016-07-05,181.1461272041542,SPY,High
2016-07-05,14.302666664123535,TSLA,High
2016-07-05,66.41141480720573,BND,Low
2016-07-05,179.95916858738678,SPY,Low
2016-07-05,13.866666793823242,TSLA,Low
2016-07-05,66.4978782507826,BND,Open
2016-07-05,181.03349146265396,SPY,Open
2016-07-05,13.982000350952148,TSLA,Open
2016-07-05,3193800.0,BND,Volume
2016-07-05,109803700.0,SPY,Volume
2016-07-05,77629500.0,TSLA,Volume
2016-07-06,66.6629409790039,BND,Close
2016-07-06,181.6486053466797,SPY,Close
2016-07-06,14.295999526977539,TSLA,Close
2016-07-06,66.6629409790039,BND,High
2016-07-06,181.7699002691009,SPY,High
2016-07-06,14.34866714477539,TSLA,High
2016-07-06,66.52145589392481,BND,Low
2016-07-06,179.39597025010872,SPY,Low
2016-07-06,13.933333396911621,TSLA,Low
2016-07-06,66.60791933463479,BND,Open
2016-07-06,180.06309893350286,SPY,Open
2016-07-06,14.0,TSLA,Open
2016-07-06,1936800.0,BND,Volume
2016-07-06,96021500.0,SPY,Volume
2016-07-06,73798500.0,TSLA,Volume
2016-07-07,66.55288696289062,BND,Close
2016-07-07,181.53598022460938,SPY,Close
2016-07-07,14.395999908447266,TSLA,Close
2016-07-07,66.63148844261858,BND,High
2016-07-07,182.5063396606325,SPY,High
2016-07-07,14.541333198547363,TSLA,High
2016-07-07,66.482147430208,BND,Low
2016-07-07,180.75622899497017,SPY,Low
2016-07-07,14.200667381286621,TSLA,Low
2016-07-07,66.55288696289062,BND,Open
2016-07-07,181.830551736237,SPY,Open
2016-07-07,14.206666946411133,TSLA,Open
2016-07-07,2032500.0,BND,Volume
2016-07-07,85593800.0,SPY,Volume
2016-07-07,54180000.0,TSLA,Volume
2016-07-08,66.72579193115234,BND,Close
2016-07-08,184.23912048339844,SPY,Close
2016-07-08,14.45199966430664,TSLA,Close
2016-07-08,66.74937176764597,BND,High
2016-07-08,184.4903827490117,SPY,High
2016-07-08,14.654000282287598,TSLA,High
2016-07-08,66.56072707879044,BND,Low
2016-07-08,182.61896404988082,SPY,Low
2016-07-08,14.300000190734863,TSLA,Low
2016-07-08,66.65505242167147,BND,Open
2016-07-08,182.8528946923109,SPY,Open
2016-07-08,14.520000457763672,TSLA,Open
2016-07-08,1748000.0,BND,Volume
2016-07-08,133971000.0,SPY,Volume
2016-07-08,61122000.0,TSLA,Volume
2016-07-11,66.52925109863281,BND,Close
2016-07-11,184.8889617919922,SPY,Close
2016-07-11,14.985333442687988,TSLA,Close
2016-07-11,66.68645392571827,BND,High
2016-07-11,185.46945893624513,SPY,High
2016-07-11,15.118666648864746,TSLA,High
2016-07-11,66.50567127426034,BND,Low
2016-07-11,184.49908610806682,SPY,Low
2016-07-11,14.633999824523926,TSLA,Low
2016-07-11,66.66287410134579,BND,Open
2016-07-11,184.7070259755675,SPY,Open
2016-07-11,14.663999557495117,TSLA,Open
2016-07-11,2617100.0,BND,Volume
2016-07-11,73633900.0,SPY,Volume
2016-07-11,81447000.0,TSLA,Volume
2016-07-12,66.26203155517578,BND,Close
2016-07-12,186.23187255859375,SPY,Close
2016-07-12,14.976667404174805,TSLA,Close
2016-07-12,66.44281427882991,BND,High
2016-07-12,186.53511653621683,SPY,High
2016-07-12,15.166666984558105,TSLA,High
2016-07-12,66.20700994403245,BND,Low
2016-07-12,184.91494654800337,SPY,Low
2016-07-12,14.881333351135254,TSLA,Low
2016-07-12,66.44281427882991,BND,Open
2016-07-12,185.8679877175407,SPY,Open
2016-07-12,14.9399995803833,TSLA,Open
2016-07-12,1775400.0,BND,Volume
2016-07-12,101275600.0,SPY,Volume
2016-07-12,68569500.0,TSLA,Volume
2016-07-13,66.37991333007812,BND,Close
2016-07-13,186.20584106445312,SPY,Close
2016-07-13,14.835332870483398,TSLA,Close
2016-07-13,66.44279686830859,BND,High
2016-07-13,186.66502992218116,SPY,High
2016-07-13,15.03933334350586,TSLA,High
2016-07-13,66.36419544397265,BND,Low
2016-07-13,185.71200218092602,SPY,Low
2016-07-13,14.685999870300293,TSLA,Low
2016-07-13,66.42707898220311,BND,Open
2016-07-13,186.6563707207701,SPY,Open
2016-07-13,15.033332824707031,TSLA,Open
2016-07-13,1352500.0,BND,Volume
2016-07-13,87324100.0,SPY,Volume
2016-07-13,53506500.0,TSLA,Volume
2016-07-14,66.27776336669922,BND,Close
2016-07-14,187.24554443359375,SPY,Close
2016-07-14,14.768667221069336,TSLA,Close
2016-07-14,66.33278498939954,BND,High
2016-07-14,187.72206499251143,SPY,High
2016-07-14,14.996000289916992,TSLA,High
2016-07-14,66.21487979878252,BND,Low
2016-07-14,186.84700958079495,SPY,Low
2016-07-14,14.736666679382324,TSLA,Low
2016-07-14,66.2620454731736,BND,Open
2016-07-14,187.48813431446877,SPY,Open
2016-07-14,14.874667167663574,TSLA,Open
2016-07-14,1621500.0,BND,Volume
2016-07-14,91230900.0,SPY,Volume
2016-07-14,40137000.0,TSLA,Volume
2016-07-15,66.06552124023438,BND,Close
2016-07-15,186.99432373046875,SPY,Close
2016-07-15,14.69333267211914,TSLA,Close
2016-07-15,66.23058606440951,BND,High
2016-07-15,188.0166650664399,SPY,High
2016-07-15,14.850000381469727,TSLA,High
2016-07-15,66.02621752151889,BND,Low
2016-07-15,186.54379393182703,SPY,Low
2016-07-15,14.642666816711426,TSLA,Low
2016-07-15,66.23058606440951,BND,Open
2016-07-15,187.8173976097972,SPY,Open
2016-07-15,14.834667205810547,TSLA,Open
2016-07-15,2233900.0,BND,Volume
2016-07-15,107155400.0,SPY,Volume
2016-07-15,33513000.0,TSLA,Volume
2016-07-18,66.08909606933594,BND,Close
2016-07-18,187.4967803955078,SPY,Close
2016-07-18,15.083333015441895,TSLA,Close
2016-07-18,66.19127733459273,BND,High
2016-07-18,187.66139776729338,SPY,High
2016-07-18,15.13933277130127,TSLA,High
2016-07-18,66.02621252291405,BND,Low
2016-07-18,186.8556425317523,SPY,Low
2016-07-18,14.553333282470703,TSLA,Low
2016-07-18,66.18341539206372,BND,Open
2016-07-18,187.11556400193183,SPY,Open
2016-07-18,14.642666816711426,TSLA,Open
2016-07-18,2155800.0,BND,Volume
2016-07-18,58725900.0,SPY,Volume
2016-07-18,51181500.0,TSLA,Volume
2016-07-19,66.19126892089844,BND,Close
2016-07-19,187.3061981201172,SPY,Close
2016-07-19,15.017333030700684,TSLA,Close
2016-07-19,66.20699280395775,BND,High
2016-07-19,187.34084815153065,SPY,High
2016-07-19,15.273332595825195,TSLA,High
2016-07-19,66.11266749631477,BND,Low
2016-07-19,186.82101835938718,SPY,Low
2016-07-19,14.983332633972168,TSLA,Low
2016-07-19,66.15982715168411,BND,Open
2016-07-19,187.0722674425663,SPY,Open
2016-07-19,15.0,TSLA,Open
2016-07-19,1559600.0,BND,Volume
2016-07-19,54345700.0,SPY,Volume
2016-07-19,46726500.0,TSLA,Volume
2016-07-20,66.1205825805664,BND,Close
2016-07-20,188.0859832763672,SPY,Close
2016-07-20,15.223999977111816,TSLA,Close
2016-07-20,66.15202437505127,BND,High
2016-07-20,188.32857320040156,SPY,High
2016-07-20,15.319999694824219,TSLA,High
2016-07-20,66.06556093944518,BND,Low
2016-07-20,187.30623183770797,SPY,Low
2016-07-20,15.0,TSLA,Low
2016-07-20,66.15202437505127,BND,Open
2016-07-20,187.30623183770797,SPY,Open
2016-07-20,15.097999572753906,TSLA,Open
2016-07-20,1688100.0,BND,Volume
2016-07-20,58159500.0,SPY,Volume
2016-07-20,38527500.0,TSLA,Volume
2016-07-21,66.19918060302734,BND,Close
2016-07-21,187.37545776367188,SPY,Close
2016-07-21,14.699999809265137,TSLA,Close
2016-07-21,66.2070425504643,BND,High
2016-07-21,188.1985312807312,SPY,High
2016-07-21,15.1899995803833,TSLA,High
2016-07-21,65.98695000059134,BND,Low
2016-07-21,186.9249281633271,SPY,Low
2016-07-21,14.606666564941406,TSLA,Low
2016-07-21,66.06555748114322,BND,Open
2016-07-21,187.97327309063542,SPY,Open
2016-07-21,15.066666603088379,TSLA,Open
2016-07-21,2076000.0,BND,Volume
2016-07-21,67777300.0,SPY,Volume
2016-07-21,66430500.0,TSLA,Volume
2016-07-22,66.20700073242188,BND,Close
2016-07-22,188.21588134765625,SPY,Close
2016-07-22,14.817999839782715,TSLA,Close
2016-07-22,66.24629845096757,BND,High
2016-07-22,188.26786299506873,SPY,High
2016-07-22,14.966667175292969,TSLA,High
2016-07-22,66.09695152854091,BND,Low
2016-07-22,187.22819038635572,SPY,Low
2016-07-22,14.592000007629395,TSLA,Low
2016-07-22,66.13625524399161,BND,Open
2016-07-22,187.4967710447565,SPY,Open
2016-07-22,14.799332618713379,TSLA,Open
2016-07-22,1612000.0,BND,Volume
2016-07-22,62787500.0,SPY,Volume
2016-07-22,38695500.0,TSLA,Volume
2016-07-25,66.16767883300781,BND,Close
2016-07-25,187.7047576904297,SPY,Close
2016-07-25,15.333999633789062,TSLA,Close
2016-07-25,66.24628024540326,BND,High
2016-07-25,188.0599833549418,SPY,High
2016-07-25,15.425999641418457,TSLA,High
2016-07-25,66.13623706866896,BND,Low
2016-07-25,187.11561453771964,SPY,Low
2016-07-25,14.758000373840332,TSLA,Low
2016-07-25,66.20698253765721,BND,Open
2016-07-25,188.00800169089783,SPY,Open
2016-07-25,14.817999839782715,TSLA,Open
2016-07-25,1204600.0,BND,Volume
2016-07-25,55873100.0,SPY,Volume
2016-07-25,67360500.0,TSLA,Volume
2016-07-26,66.15985870361328,BND,Close
2016-07-26,187.7913360595703,SPY,Close
2016-07-26,15.300666809082031,TSLA,Close
2016-07-26,66.23846016568234,BND,High
2016-07-26,188.1552207990804,SPY,High
2016-07-26,15.333333015441895,TSLA,High
2016-07-26,66.11269902575329,BND,Low
2016-07-26,186.93359924634038,SPY,Low
2016-07-26,15.020000457763672,TSLA,Low
2016-07-26,66.23846016568234,BND,Open
2016-07-26,187.60072787885255,SPY,Open
2016-07-26,15.179332733154297,TSLA,Open
2016-07-26,2385100.0,BND,Volume
2016-07-26,70080500.0,SPY,Volume
2016-07-26,51450000.0,TSLA,Volume
2016-07-27,66.35636901855469,BND,Close
2016-07-27,187.59205627441406,SPY,Close
2016-07-27,15.232666969299316,TSLA,Close
2016-07-27,66.35636901855469,BND,High
2016-07-27,188.24185324203634,SPY,High
2016-07-27,15.557332992553711,TSLA,High
2016-07-27,66.18344219431697,BND,Low
2016-07-27,186.8122919811754,SPY,Low
2016-07-27,15.128000259399414,TSLA,Low
2016-07-27,66.19916608574266,BND,Open
2016-07-27,188.1725399790716,SPY,Open
2016-07-27,15.28933334350586,TSLA,Open
2016-07-27,1575400.0,BND,Volume
2016-07-27,84083900.0,SPY,Volume
2016-07-27,43335000.0,TSLA,Volume
2016-07-28,66.31702423095703,BND,Close
2016-07-28,187.8086395263672,SPY,Close
2016-07-28,15.37399959564209,TSLA,Close
2016-07-28,66.37990176132487,BND,High
2016-07-28,188.10321095416919,SPY,High
2016-07-28,15.383999824523926,TSLA,High
2016-07-28,66.23841682341659,BND,Low
2016-07-28,186.9249120228091,SPY,Low
2016-07-28,15.106666564941406,TSLA,Low
2016-07-28,66.30916229082234,BND,Open
2016-07-28,187.39275998342688,SPY,Open
2016-07-28,15.196666717529297,TSLA,Open
2016-07-28,1418900.0,BND,Volume
2016-07-28,65035700.0,SPY,Volume
2016-07-28,36286500.0,TSLA,Volume
2016-07-29,66.52925109863281,BND,Close
2016-07-29,188.11187744140625,SPY,Close
2016-07-29,15.652667045593262,TSLA,Close
2016-07-29,66.52925109863281,BND,High
2016-07-29,188.47576214046222,SPY,High
2016-07-29,15.685333251953125,TSLA,High
2016-07-29,66.37204827154734,BND,Low
2016-07-29,187.25415394368588,SPY,Low
2016-07-29,15.349332809448242,TSLA,Low
2016-07-29,66.41134597986698,BND,Open
2016-07-29,187.54006618297686,SPY,Open
2016-07-29,15.380000114440918,TSLA,Open
2016-07-29,2757900.0,BND,Volume
2016-07-29,79519400.0,SPY,Volume
2016-07-29,46062000.0,TSLA,Volume
2016-08-01,66.32054901123047,BND,Close
2016-08-01,187.95596313476562,SPY,Close
2016-08-01,15.333999633789062,TSLA,Close
2016-08-01,66.50169078859778,BND,High
2016-08-01,188.5710969333038,SPY,High
2016-08-01,15.775333404541016,TSLA,High
2016-08-01,66.3126717143144,BND,Low
2016-08-01,187.49677428115666,SPY,Low
2016-08-01,15.291999816894531,TSLA,Low
2016-08-01,66.35205219027769,BND,Open
2016-08-01,188.17256214949268,SPY,Open
2016-08-01,15.699999809265137,TSLA,Open
2016-08-01,3705700.0,BND,Volume
2016-08-01,73311400.0,SPY,Volume
2016-08-01,60244500.0,TSLA,Volume
2016-08-02,66.25758361816406,BND,Close
2016-08-02,186.75173950195312,SPY,Close
2016-08-02,15.146666526794434,TSLA,Close
2016-08-02,66.35209321373814,BND,High
2016-08-02,187.86072579380982,SPY,High
2016-08-02,15.324666976928711,TSLA,High
2016-08-02,66.19458322973543,BND,Low
2016-08-02,185.9026747641602,SPY,Low
2016-08-02,14.760000228881836,TSLA,Low
2016-08-02,66.29696411847512,BND,Open
2016-08-02,187.70476757330778,SPY,Open
2016-08-02,15.291333198547363,TSLA,Open
2016-08-02,4575700.0,BND,Volume
2016-08-02,92295500.0,SPY,Volume
2016-08-02,59016000.0,TSLA,Volume
